,code,date,open,high,low,close,volume
0,000415,2005-01-04,1.056,1.056,1.03,1.047,1474.94
1,000415,2005-01-05,1.047,1.094,1.044,1.074,2180.15
2,000415,2005-01-06,1.074,1.088,1.053,1.082,2041.15
3,000415,2005-01-07,1.079,1.103,1.065,1.1,2162.92
4,000415,2005-01-10,1.117,1.117,1.088,1.106,1707.15
5,000415,2005-01-11,1.085,1.117,1.085,1.109,1836.82
6,000415,2005-01-12,1.109,1.114,1.088,1.111,1369.95
7,000415,2005-01-13,1.109,1.123,1.094,1.106,2213.61
8,000415,2005-01-14,1.114,1.152,1.1,1.132,7658.72
9,000415,2005-01-17,1.132,1.132,1.071,1.103,5548.0
10,000415,2005-01-18,1.109,1.138,1.091,1.126,3375.25
11,000415,2005-01-19,1.114,1.138,1.103,1.123,3923.98
12,000415,2005-01-20,1.123,1.123,1.079,1.094,3198.43
13,000415,2005-01-21,1.109,1.12,1.074,1.111,3718.54
14,000415,2005-01-24,1.123,1.161,1.117,1.144,7163.67
15,000415,2005-01-25,1.132,1.173,1.123,1.164,8345.35
16,000415,2005-01-26,1.161,1.167,1.129,1.152,3467.0
17,000415,2005-01-27,1.126,1.132,1.094,1.097,2840.0
18,000415,2005-01-28,1.097,1.109,1.047,1.05,3511.19
19,000415,2005-01-31,1.05,1.053,1.006,1.012,3670.09
20,000415,2005-02-01,1.009,1.044,0.992,1.001,2215.0
21,000415,2005-02-02,0.995,1.062,0.995,1.056,3048.81
22,000415,2005-02-03,1.05,1.076,1.041,1.065,4832.36
23,000415,2005-02-04,1.059,1.082,1.059,1.076,2646.98
24,000415,2005-02-16,1.082,1.106,1.079,1.094,2002.56
25,000415,2005-02-17,1.094,1.103,1.05,1.097,1244.01
26,000415,2005-02-18,1.088,1.094,1.079,1.085,1151.0
27,000415,2005-02-21,1.094,1.103,1.074,1.103,2827.27
28,000415,2005-02-22,1.094,1.135,1.094,1.135,5897.72
29,000415,2005-02-23,1.123,1.138,1.109,1.132,3961.43
30,000415,2005-02-24,1.129,1.135,1.114,1.135,4121.29
31,000415,2005-02-25,1.141,1.149,1.129,1.129,4647.37
32,000415,2005-02-28,1.129,1.132,1.097,1.103,3544.71
33,000415,2005-03-01,1.094,1.141,1.094,1.138,4451.67
34,000415,2005-03-02,1.158,1.158,1.103,1.103,2392.8
35,000415,2005-03-03,1.109,1.135,1.1,1.132,2928.0
36,000415,2005-03-04,1.132,1.135,1.103,1.117,2362.0
37,000415,2005-03-07,1.103,1.132,1.103,1.12,1625.12
38,000415,2005-03-08,1.114,1.149,1.111,1.146,6573.55
39,000415,2005-03-09,1.144,1.181,1.129,1.164,16602.82
40,000415,2005-03-10,1.164,1.164,1.109,1.109,5420.0
41,000415,2005-03-11,1.109,1.126,1.065,1.097,3941.77
42,000415,2005-03-14,1.103,1.103,1.05,1.074,4118.87
43,000415,2005-03-15,1.065,1.071,1.05,1.053,3379.44
44,000415,2005-03-16,1.056,1.062,1.044,1.05,2625.5
45,000415,2005-03-17,1.05,1.065,1.041,1.044,2238.0
46,000415,2005-03-18,1.044,1.047,1.001,1.001,2344.0
47,000415,2005-03-21,1.004,1.024,1.001,1.006,1099.17
48,000415,2005-03-22,1.006,1.006,0.96,0.966,2342.97
49,000415,2005-03-23,0.966,0.989,0.951,0.963,2413.59
50,000415,2005-03-24,0.957,0.998,0.954,0.995,2260.81
51,000415,2005-03-25,0.992,1.009,0.983,0.989,2351.7
52,000415,2005-03-28,0.98,0.998,0.948,0.971,1626.01
53,000415,2005-03-29,0.963,0.98,0.963,0.974,1009.01
54,000415,2005-03-30,0.974,0.974,0.922,0.922,2543.86
55,000415,2005-03-31,0.878,0.934,0.875,0.934,1502.0
56,000415,2005-04-01,0.922,0.974,0.919,0.966,4825.22
57,000415,2005-04-04,0.966,1.018,0.948,0.986,4255.13
58,000415,2005-04-05,0.974,0.98,0.934,0.948,2311.0
59,000415,2005-04-06,0.948,0.963,0.934,0.957,1602.11
60,000415,2005-04-07,0.951,0.989,0.948,0.971,3606.16
61,000415,2005-04-08,0.977,0.995,0.969,0.986,2015.87
62,000415,2005-04-11,0.986,1.021,0.971,0.989,6611.97
63,000415,2005-04-12,0.98,0.983,0.951,0.963,2346.74
64,000415,2005-04-13,0.983,0.986,0.963,0.974,3494.66
65,000415,2005-04-14,0.98,0.986,0.954,0.963,3401.19
66,000415,2005-04-15,0.942,0.986,0.919,0.951,3765.7
67,000415,2005-04-18,0.934,0.948,0.899,0.925,2026.0
68,000415,2005-04-19,0.942,0.974,0.907,0.939,1350.54
69,000415,2005-04-20,0.934,0.934,0.893,0.919,2588.67
70,000415,2005-04-21,0.896,0.919,0.849,0.872,2902.58
71,000415,2005-04-22,0.861,0.875,0.791,0.799,4059.9
72,000415,2005-04-25,0.799,0.846,0.794,0.843,5551.83
73,000415,2005-04-26,0.843,0.864,0.761,0.814,7771.92
74,000415,2005-04-27,0.814,0.814,0.77,0.779,3171.59
75,000415,2005-04-28,0.782,0.811,0.77,0.802,3418.24
76,000415,2005-04-29,0.779,0.796,0.776,0.791,1917.7
77,000415,2005-05-09,0.776,0.794,0.732,0.732,1962.64
