,Unnamed: 0,code,date,open,high,low,close,volume,amplitude,percent,MA3,EMA5,EMA10,EMA14,EMA20,EMA30,EMA22,EMA250,EMA888,DIFF,DEA,abspercent,EMA15PER,EMA5LOW,EMA10LOW,EMA15LOW,EMA20LOW,low9,high9,quick_k,quick_d,slow_d,lowopendiff,lowdiffmacd,lowclosediff,lowdiffmacd2,maxclosediff,absclosediff,fmrsi,fzrsi,rsi5,highlowdiff,highlowdiffema5,bollstd,jd,ejd,newdiverse10
0,0,300458,2015-05-15,15.237,18.279,15.237,18.279,83.0,,,,18.279,18.279,18.279,18.279,18.279,18.279,18.279,18.279,0.0,,,,15.237,15.237,15.237,15.237,,,0.0,,,18.1525241676,18.153,3.042,3.042,0.0,,0.0,,,3.042,3.042,,,,0.0
1,1,300458,2015-05-18,20.104,20.104,20.104,20.104,20.0,1.825,0.0998,,19.374,19.283,19.257,19.237,19.222,19.233,19.195,19.193,0.05,,9.98,9.98,18.157,17.914,17.833,17.792,,,0.0,,,0.0,8.068,0.0,1.412,1.825,1.825,1.095,1.825,60.0,0.0,1.217,,36.5,36.5,0.0426
2,2,300458,2015-05-19,22.118,22.118,22.118,22.118,20.0,2.014,0.1002,20.167,20.674,20.423,20.35,20.295,20.252,20.283,20.177,20.17,0.14,,10.02,10.001,20.033,19.604,19.456,19.381,,,0.0,0.0,,0.0,4.761,0.0,0.873,2.014,2.014,1.53,1.938,78.95,0.0,0.64,,40.28,39.02,0.083
3,3,300458,2015-05-20,24.332,24.332,24.332,24.332,27.0,2.214,0.1001,22.185,22.193,21.711,21.568,21.46,21.376,21.438,21.228,21.214,0.273,,10.01,10.005,21.819,21.162,20.929,20.81,,,0.0,0.0,,0.0,3.148,0.0,0.606,2.214,2.214,1.814,2.069,87.68,0.0,0.374,,59.778,50.8817142857,0.1207
4,4,300458,2015-05-21,26.765,26.765,26.765,26.765,42.0,2.433,0.1,24.405,23.948,23.162,22.924,22.744,22.602,22.705,22.354,22.329,0.457,,10.0,10.003,23.718,22.77,22.426,22.25,,,0.0,0.0,0.0,0.0,2.212,0.0,0.448,2.433,2.433,2.052,2.22,92.43,0.0,0.231,,102.186,78.244,0.1556
5,5,300458,2015-05-22,29.437,29.437,29.437,29.437,53.0,2.672,0.0998,26.845,25.954,24.791,24.431,24.156,23.94,24.097,23.558,23.52,0.694,,9.98,9.997,25.808,24.502,24.016,23.766,,,0.0,0.0,0.0,0.0,1.612,0.0,0.344,2.672,2.672,2.278,2.394,95.15,0.0,0.146,,141.616,110.952129032,0.1874
6,6,300458,2015-05-25,32.379,32.379,32.379,32.379,35.0,2.942,0.0999,29.527,28.229,26.62,26.106,25.71,25.399,25.626,24.848,24.795,0.994,0.373,9.99,9.996,28.134,26.4,25.737,25.395,,,0.0,0.0,0.0,0.0,1.204,0.0,0.272,2.942,2.942,2.513,2.594,96.88,0.0,0.095,,102.97,106.897714286,0.2163
7,7,300458,2015-05-26,35.62,35.62,35.62,35.62,37.0,3.241,0.1001,32.479,30.793,28.667,27.967,27.423,26.994,27.307,26.233,26.158,1.36,0.567,10.01,9.999,30.731,28.497,27.619,27.162,,,0.0,0.0,0.0,0.0,0.915,0.0,0.219,3.241,3.241,2.766,2.823,97.98,0.0,0.062,,119.917,113.458614173,0.2425
8,8,300458,2015-05-27,39.18,39.18,39.18,39.18,45.0,3.56,0.0999,35.726,33.663,30.955,30.031,29.309,28.736,29.154,27.718,27.618,1.801,0.817,9.99,9.997,33.622,30.822,29.686,29.09,18.279,39.18,100.0,33.33,11.11,0.0,0.704,0.0,0.178,3.56,3.56,3.038,3.079,98.67,0.0,0.041,,160.2,136.920956863,0.2657
9,9,300458,2015-05-28,43.099,43.099,43.099,43.099,204.0,3.919,0.1,39.3,36.864,33.506,32.321,31.386,30.64,31.184,29.312,29.182,2.322,1.129,10.0,9.997,36.837,33.401,31.961,31.2,20.104,43.099,100.0,66.67,33.33,0.0,0.546,0.0,0.147,3.919,3.919,3.337,3.366,99.14,0.0,0.027,,799.476,468.846771037,0.2863
10,10,300458,2015-05-29,47.407,47.407,47.407,47.407,310.0,4.308,0.1,43.229,40.419,36.345,34.858,33.672,32.721,33.414,31.024,30.858,2.931,1.508,10.0,9.998,40.402,36.262,34.469,33.512,22.118,47.407,100.0,100.0,66.67,0.0,0.426,0.0,0.122,4.308,4.308,3.664,3.686,99.4,0.0,0.018,,1335.48,902.586959922,0.3044
11,11,300458,2015-06-01,52.144,52.144,52.144,52.144,92.0,4.737,0.0999,47.55,44.358,39.502,37.667,36.188,34.996,35.866,32.862,32.654,3.636,1.963,9.99,9.997,44.346,39.435,37.236,36.051,24.332,52.144,100.0,100.0,88.89,0.0,0.335,0.0,0.102,4.737,4.737,4.025,4.04,99.63,0.0,0.012,,435.804,669.081463605,0.32
12,12,300458,2015-06-02,57.359,57.359,57.359,57.359,112.0,5.215,0.1,52.303,48.714,43.007,40.777,38.959,37.484,38.561,34.838,34.58,4.446,2.499,10.0,9.997,48.706,42.953,40.289,38.839,26.765,57.359,100.0,100.0,100.0,0.0,0.264,0.0,0.086,5.215,5.215,4.423,4.435,99.73,0.0,0.008,,584.08,626.570353114,0.3337
13,13,300458,2015-06-03,63.093,63.093,63.093,63.093,294.0,5.734,0.1,57.532,53.523,46.893,44.216,42.008,40.207,41.523,36.963,36.646,5.37,3.124,10.0,9.998,53.518,46.85,43.659,41.904,29.437,63.093,100.0,100.0,100.0,0.0,0.209,0.0,0.073,5.734,5.734,4.862,4.87,99.84,0.0,0.005,14.344,1685.796,1156.24783445,0.3455
14,14,300458,2015-06-04,69.405,69.405,69.405,69.405,1130.0,6.312,0.1,63.286,58.829,51.198,48.019,45.366,43.186,44.779,39.249,38.865,6.419,3.846,10.0,9.998,58.826,51.163,47.38,45.274,32.379,69.405,100.0,100.0,100.0,0.0,0.165,0.0,0.062,6.312,6.312,5.346,5.352,99.89,0.0,0.003,15.779,7132.56,4144.58631093,0.3556
15,15,300458,2015-06-05,76.346,76.346,76.346,76.346,446.0,6.941,0.1,69.615,64.677,55.963,52.222,49.061,46.447,48.36,41.709,41.247,7.603,4.675,10.0,9.998,64.675,55.934,51.485,48.981,35.62,76.346,100.0,100.0,100.0,0.0,0.131,0.0,0.053,6.941,6.941,5.879,5.883,99.93,0.0,0.002,17.356,3095.686,3620.12015003,0.3642
16,16,300458,2015-06-08,83.984,83.984,83.984,83.984,1354.0,7.638,0.1,76.578,71.119,61.231,56.864,53.13,50.018,52.296,44.358,43.807,8.935,5.62,10.0,9.998,71.118,61.208,56.016,53.058,39.18,83.984,100.0,100.0,100.0,0.0,0.105,0.0,0.045,7.638,7.638,6.466,6.469,99.95,0.0,0.002,19.093,10341.852,6981.03735854,0.3716
17,17,300458,2015-06-09,92.381,92.381,92.381,92.381,21431.0,8.397,0.1,84.237,78.211,67.052,61.99,57.607,53.929,56.623,47.212,46.557,10.429,6.691,10.0,9.999,78.21,67.033,61.013,57.543,43.099,92.381,100.0,100.0,100.0,0.0,0.083,0.0,0.039,8.397,8.397,7.11,7.112,99.97,0.0,0.001,21.003,179956.107,93469.2320318,0.3778
18,18,300458,2015-06-10,101.615,101.615,101.615,101.615,27282.0,9.234,0.1,92.66,86.016,73.478,67.646,62.534,58.211,61.38,50.286,49.514,12.098,7.9,10.0,9.999,86.015,73.463,66.524,62.478,47.407,101.615,100.0,100.0,100.0,0.0,0.066,0.0,0.033,9.234,9.234,7.818,7.82,99.97,0.0,0.001,23.103,251921.988,172695.912242,0.3829
19,19,300458,2015-06-11,111.776,111.776,111.776,111.776,1269.0,10.161,0.1,101.924,94.605,80.57,73.887,67.956,62.903,66.61,53.599,52.694,13.96,9.259,10.0,9.999,94.605,80.557,72.601,67.906,52.144,111.776,100.0,100.0,100.0,0.0,0.053,0.0,0.028,10.161,10.161,8.599,8.601,99.98,0.0,0.0,25.414,12894.309,92794.9582219,0.3873
20,20,300458,2015-06-12,122.955,122.955,122.955,122.955,918.0,11.179,0.1,112.115,104.057,88.392,80.77,73.924,68.045,72.361,57.173,56.116,16.031,10.782,10.0,9.999,104.057,88.381,79.301,73.879,57.359,122.955,100.0,100.0,100.0,0.0,0.042,0.0,0.024,11.179,11.179,9.459,9.46,99.99,0.0,0.0,27.955,10262.322,51528.6007563,0.391
21,21,300458,2015-06-15,135.25,135.25,115.605,124.151,224948.0,1.196,0.0097,119.627,110.756,94.973,86.814,79.302,72.749,77.568,60.48,59.282,17.405,12.352,0.97,8.798,107.907,93.392,84.093,78.347,63.093,124.151,100.0,100.0,100.0,15.6624344741,3.19,8.546,1.212,1.196,1.196,6.705,6.705,100.0,19.645,6.549,29.277,269037.808,160283.256236,0.3072
22,22,300458,2015-06-16,111.906,119.664,111.736,111.736,132720.0,-12.415,-0.1,119.614,111.083,98.051,90.265,82.734,75.956,80.957,62.91,61.62,17.094,13.707,-10.0,6.317,109.183,96.76,87.716,81.881,69.405,124.151,77.32,92.44,97.48,6.8522039758,3.926,0.0,1.044,0.0,12.415,4.47,8.609,51.92,7.928,7.009,28.381,-1647718.8,-743717.987412,0.1396
