,Unnamed: 0,code,date,open,high,low,close,volume,amplitude,percent,MA3,EMA5,EMA10,EMA14,EMA20,EMA30,EMA22,EMA250,EMA888,DIFF,DEA,abspercent,EMA15PER,EMA5LOW,EMA10LOW,EMA15LOW,EMA20LOW,low9,high9,quick_k,quick_d,slow_d,lowopendiff,lowdiffmacd,lowclosediff,lowdiffmacd2,maxclosediff,absclosediff,fmrsi,fzrsi,rsi5,highlowdiff,highlowdiffema5,bollstd,jd,ejd,newdiverse10
0,0,2594,2011-06-30,21.815,25.97,21.815,25.236,562925.0,,,,25.236,25.236,25.236,25.236,25.236,25.236,25.236,25.236,0.0,,,,21.815,21.815,21.815,21.815,,,0.0,,,17.3903944753,17.39,3.421,3.421,0.0,,0.0,,,4.155,4.155,,,,0.0
1,1,2594,2011-07-01,25.554,27.765,24.79,27.765,335612.0,2.529,0.1002,,26.753,26.627,26.591,26.564,26.543,26.558,26.506,26.502,0.069,,10.02,10.02,23.6,23.451,23.402,23.377,,,0.0,,,11.3214727428,14.019,2.975,3.182,2.529,2.529,1.517,2.529,59.98,2.975,3.447,,848762.748,848762.748,0.0427
2,2,2594,2011-07-04,28.638,30.542,28.34,30.542,219645.0,2.777,0.1,27.848,28.548,28.201,28.1,28.025,27.966,28.008,27.862,27.852,0.193,,10.0,10.009,25.845,25.416,25.272,25.199,,,0.0,0.0,,7.47936551068,11.339,2.202,2.808,2.777,2.777,2.114,2.678,78.94,2.202,2.857,,609954.165,689557.026,0.083
3,3,2594,2011-07-05,32.505,33.596,31.622,32.773,381080.0,2.231,0.073,30.36,30.303,29.707,29.53,29.395,29.29,29.367,29.104,29.086,0.34,,7.3,8.983,28.245,27.461,27.19,27.053,,,0.0,0.0,,6.05354350026,9.548,1.151,2.301,2.231,2.231,2.163,2.466,87.71,1.974,2.49,,850189.48,781346.999714,0.1032
4,4,2594,2011-07-06,32.525,35.252,31.841,33.12,312967.0,0.347,0.0106,32.145,31.384,30.687,30.466,30.296,30.162,30.26,29.92,29.897,0.427,,1.06,6.59,29.625,28.718,28.384,28.212,,,0.0,0.0,0.0,10.1679757948,9.733,1.279,2.034,0.347,0.347,1.466,1.586,92.43,3.411,2.844,,108599.549,422548.359333,0.0793
5,5,2594,2011-07-07,32.822,33.685,32.307,33.308,226450.0,0.188,0.0057,33.067,32.087,31.368,31.124,30.932,30.777,30.89,30.496,30.468,0.478,,0.57,5.045,30.605,29.65,29.273,29.075,,,0.0,0.0,0.0,4.17626378955,8.227,1.001,1.795,0.188,0.188,0.999,1.049,95.23,1.378,2.308,,42572.6,226431.838387,0.0618
6,6,2594,2011-07-08,33.12,33.378,31.593,32.793,175064.0,-0.515,-0.0155,33.074,32.337,31.711,31.476,31.284,31.126,31.241,30.832,30.803,0.47,0.282,-1.55,3.549,30.955,30.119,29.751,29.551,,,0.0,0.0,0.0,5.49475920026,7.535,1.2,1.67,0.0,0.515,0.645,0.854,75.53,1.785,2.123,,-90157.96,65624.321746,0.0341
7,7,2594,2011-07-11,32.525,33.338,32.237,32.555,130967.0,-0.238,-0.0073,32.885,32.413,31.903,31.687,31.503,31.349,31.462,31.054,31.023,0.441,0.345,-0.73,2.669,31.4,30.6,30.224,30.016,,,0.0,0.0,0.0,3.35798703774,6.531,0.318,1.405,0.0,0.238,0.421,0.636,66.19,1.101,1.768,,-31170.146,16846.0072913,0.0204
8,8,2594,2011-07-12,32.207,32.356,30.938,31.246,180603.0,-1.309,-0.0402,32.198,32.013,31.76,31.606,31.462,31.334,31.429,31.076,31.048,0.331,0.383,-4.02,1.395,31.242,30.674,30.352,30.164,25.236,33.308,74.45,24.82,8.27,4.48067747338,6.058,0.308,1.203,0.0,1.309,0.277,0.869,31.88,1.418,1.649,,-236409.327,-110278.238941,-0.0162
9,9,2594,2011-07-13,30.561,31.037,30.264,30.928,167815.0,-0.318,-0.0102,31.576,31.645,31.585,31.487,31.382,31.28,31.356,31.061,31.036,0.229,0.388,-1.02,0.963,30.91,30.588,30.337,30.179,27.765,33.308,57.06,43.84,22.89,2.52198169687,5.265,0.664,1.109,0.0,0.318,0.183,0.681,26.87,0.773,1.352,,-53365.17,-81766.0165362,-0.0208
