,Unnamed: 0,code,date,open,high,low,close,volume,amplitude,percent,MA3,EMA5,EMA10,EMA14,EMA20,EMA30,EMA22,EMA250,EMA888,DIFF,DEA,abspercent,EMA15PER,EMA5LOW,EMA10LOW,EMA15LOW,EMA20LOW,low9,high9,quick_k,quick_d,slow_d,lowopendiff,lowdiffmacd,lowclosediff,lowdiffmacd2,maxclosediff,absclosediff,fmrsi,fzrsi,rsi5,highlowdiff,highlowdiffema5,bollstd,jd,ejd,newdiverse10
0,0,300369,2014-01-29,12.217,14.661,12.217,14.661,3621.0,,,,14.661,14.661,14.661,14.661,14.661,14.661,14.661,14.661,0.0,,,,12.217,12.217,12.217,12.217,,,0.0,,,18.1858769254,18.186,2.444,2.444,0.0,,0.0,,,2.444,2.444,,,,0.0
1,1,300369,2014-01-30,16.126,16.126,16.126,16.126,18180.0,1.465,0.0999,,15.54,15.467,15.446,15.43,15.418,15.427,15.396,15.394,0.04,,9.99,9.99,14.562,14.367,14.302,14.269,,,0.0,,,0.0,8.083,0.0,1.135,1.465,1.465,0.879,1.465,60.0,0.0,0.978,,26633.7,26633.7,0.0426
2,2,300369,2014-02-07,17.134,17.737,16.389,17.737,54466.0,1.611,0.0999,16.175,16.581,16.379,16.321,16.277,16.243,16.268,16.183,16.177,0.111,,9.99,9.99,15.428,15.18,15.092,15.048,,,0.0,0.0,,7.90013479458,8.008,1.348,1.216,1.611,1.611,1.226,1.553,78.94,1.348,1.153,,87744.726,67374.384,0.0829
3,3,300369,2014-02-10,19.51,19.51,19.493,19.51,13125.0,1.773,0.1,17.791,17.797,17.411,17.297,17.21,17.143,17.192,17.025,17.013,0.219,,10.0,9.994,17.116,16.601,16.422,16.331,,,0.0,0.0,,0.0871727815809,5.325,0.017,0.849,1.773,1.773,1.453,1.657,87.69,0.017,0.681,,23270.625,42172.236,0.1206
4,4,300369,2014-02-12,21.462,21.462,21.462,21.462,2834.0,1.952,0.1001,19.57,19.204,18.574,18.383,18.239,18.126,18.208,17.926,17.907,0.366,,10.01,9.999,18.785,17.996,17.715,17.572,,,0.0,0.0,0.0,0.0,3.741,0.0,0.628,1.952,1.952,1.645,1.78,92.42,0.0,0.42,,5531.968,22630.7597333,0.1555
5,5,300369,2014-02-13,23.561,23.608,22.376,23.315,87794.0,1.853,0.0863,21.429,20.706,19.805,19.524,19.31,19.141,19.264,18.843,18.813,0.541,,8.63,9.647,20.097,19.134,18.772,18.585,,,0.0,0.0,0.0,5.3583855254,4.179,0.939,0.7,1.853,1.853,1.721,1.808,95.19,1.232,0.717,,162682.282,94915.4163871,0.1772
6,6,300369,2014-02-18,25.641,25.641,23.983,24.236,64964.0,0.921,0.0395,23.004,21.956,20.873,20.517,20.241,20.022,20.182,19.632,19.593,0.691,0.281,3.95,8.355,21.473,20.302,19.845,19.606,,,0.0,0.0,0.0,6.68225052394,4.813,0.253,0.606,0.921,0.921,1.438,1.484,96.9,1.658,1.05,,59831.844,77095.1891429,0.1611
7,7,300369,2014-02-19,24.087,25.641,23.541,24.949,37218.0,0.713,0.0294,24.167,22.994,21.8,21.384,21.055,20.791,20.984,20.315,20.268,0.816,0.398,2.94,7.241,22.19,21.039,20.549,20.286,,,0.0,0.0,0.0,8.53970964987,5.708,1.408,0.763,0.713,0.713,1.186,1.211,97.94,2.1,1.414,,26536.434,51616.7613543,0.1444
8,8,300369,2014-02-20,24.335,24.708,23.195,23.933,28858.0,-1.016,-0.0407,24.373,23.315,22.264,21.853,21.517,21.24,21.442,20.73,20.679,0.822,0.509,-4.07,5.087,22.534,21.508,21.022,20.753,14.661,24.949,90.12,30.04,10.01,6.31693213369,5.849,0.738,0.758,0.0,1.016,0.78,1.143,68.24,1.513,1.448,,-29319.728,10989.8176784,0.075
9,9,300369,2014-02-21,23.342,23.98,22.85,23.841,25782.0,-0.092,-0.0038,24.241,23.494,22.595,22.202,21.867,21.585,21.792,21.052,20.998,0.803,0.608,-0.38,4.11,22.641,21.79,21.332,21.069,16.126,24.949,87.44,59.19,29.74,4.82596626094,5.62,0.991,0.799,0.0,0.092,0.516,0.783,65.9,1.13,1.34,,-2371.944,4295.86270841,0.0551
