,code,date,open,high,low,close,volume
0,601198,2015-02-26,10.855,13.022,10.855,13.022,1493.0
1,601198,2015-02-27,14.323,14.323,14.323,14.323,698.0
2,601198,2015-03-02,15.751,15.751,15.751,15.751,729.0
3,601198,2015-03-03,17.327,17.327,17.327,17.327,2341.0
4,601198,2015-03-04,19.061,19.061,19.061,19.061,9489.0
5,601198,2015-03-05,20.972,20.972,20.972,20.972,30348.0
6,601198,2015-03-06,23.07,23.07,23.07,23.07,74633.0
7,601198,2015-03-09,23.05,23.05,20.893,22.124,2739781.0
8,601198,2015-03-10,21.77,21.996,20.932,21.248,1387218.0
9,601198,2015-03-11,21.208,21.543,20.469,20.558,1013797.0
10,601198,2015-03-12,20.686,21.77,20.243,21.06,1256282.0
11,601198,2015-03-13,21.021,21.484,20.499,20.666,839052.0
12,601198,2015-03-16,20.794,22.735,20.538,22.735,1836547.0
13,601198,2015-03-17,22.961,23.326,22.292,23.08,1761026.0
14,601198,2015-03-18,23.05,23.405,22.548,23.011,1179764.0
15,601198,2015-03-19,23.021,24.094,22.686,23.7,1183574.0
16,601198,2015-03-20,23.641,25.907,23.257,24.636,1332942.0
17,601198,2015-03-23,24.656,25.04,24.153,24.656,957593.0
18,601198,2015-03-24,24.528,24.538,22.952,23.69,899216.0
19,601198,2015-03-25,23.621,24.183,23.316,23.543,574861.0
20,601198,2015-03-26,23.296,25.601,23.158,24.212,1042645.0
21,601198,2015-03-27,23.986,24.272,23.543,23.828,591643.98
22,601198,2015-03-30,23.661,24.4,23.395,24.035,749307.0
23,601198,2015-03-31,24.114,25.286,24.104,24.794,1292090.0
24,601198,2015-04-01,24.981,25.995,24.528,25.966,973205.0
25,601198,2015-04-02,26.084,26.311,25.454,25.936,619621.0
26,601198,2015-04-03,25.661,28.527,25.641,28.409,992738.0
27,601198,2015-04-07,29.453,30.536,28.222,29.128,1287937.0
28,601198,2015-04-08,29.059,32.044,28.369,32.044,1069233.0
29,601198,2015-04-09,34.457,35.245,32.999,33.531,1584559.0
30,601198,2015-04-10,32.999,34.703,32.684,34.171,1098544.0
31,601198,2015-04-13,33.984,33.984,32.408,33.088,875978.0
32,601198,2015-04-14,32.507,32.782,31.325,32.319,727535.0
33,601198,2015-04-15,32.211,32.763,30.724,30.832,537541.0
34,601198,2015-04-16,29.867,31.196,29.561,30.793,441726.0
35,601198,2015-04-17,31.128,32.398,30.566,31.029,635971.0
36,601198,2015-04-20,31.029,31.029,28.901,29.059,611563.0
37,601198,2015-04-21,29.059,31.965,28.96,31.965,838509.0
38,601198,2015-04-22,32.753,33.935,31.187,33.304,1037312.0
39,601198,2015-04-23,32.999,33.964,32.211,32.615,689620.0
40,601198,2015-04-24,31.659,32.221,30.891,31.295,524834.0
41,601198,2015-04-27,31.719,32.211,31.029,31.453,430007.0
42,601198,2015-04-28,31.453,32.113,30.783,31.216,510203.0
43,601198,2015-04-29,30.832,31.817,30.763,31.443,349227.0
44,601198,2015-04-30,31.531,32.191,30.98,31.009,384197.0
45,601198,2015-05-04,30.832,30.832,29.699,30.408,350335.0
46,601198,2015-05-05,30.339,31.236,29.256,29.591,378238.0
47,601198,2015-05-06,29.798,30.704,29.108,29.63,328837.0
48,601198,2015-05-07,29.453,30.211,29.157,29.798,264715.0
49,601198,2015-05-08,30.359,30.497,29.167,30.044,316104.0
50,601198,2015-05-11,30.3,31.403,30.044,31.334,466311.0
51,601198,2015-05-12,31.492,33.196,30.891,32.27,642006.0
52,601198,2015-05-13,31.817,32.763,31.039,31.403,415529.0
53,601198,2015-05-14,31.62,31.797,30.832,31.196,329717.0
54,601198,2015-05-15,30.753,31.009,29.65,29.965,294054.0
55,601198,2015-05-18,29.502,30.822,29.236,30.221,301693.0
56,601198,2015-05-19,30.142,33.245,29.965,33.245,1068631.0
57,601198,2015-05-20,33.541,33.679,32.26,32.408,862206.0
58,601198,2015-05-21,32.063,33.787,32.044,33.236,686927.0
59,601198,2015-05-22,33.787,36.555,33.157,36.555,1210063.0
60,601198,2015-05-25,37.392,40.21,37.333,38.023,1349201.0
61,601198,2015-05-26,37.629,39.402,36.831,39.392,1076213.0
62,601198,2015-05-27,39.116,40.318,38.387,39.126,776019.0
63,601198,2015-05-28,38.86,42.14,35.669,37.245,1044724.0
64,601198,2015-05-29,37.974,40.564,36.132,39.412,1031657.0
65,601198,2015-06-01,38.791,43.244,38.565,41.805,983910.0
66,601198,2015-06-02,40.781,41.796,39.697,41.017,685347.0
67,601198,2015-06-03,40.692,41.668,39.254,39.619,524244.0
68,601198,2015-06-04,39.185,40.879,35.964,39.658,615305.0
69,601198,2015-06-10,39.333,41.668,38.417,39.372,671727.0
70,601198,2015-06-11,38.781,38.9,37.58,37.855,490613.0
71,601198,2015-06-12,37.826,39.205,37.757,38.082,381242.0
72,601198,2015-06-15,38.722,39.097,36.959,37.117,349283.0
73,601198,2015-06-16,36.447,37.855,35.265,36.023,339392.0
74,601198,2015-06-17,36.182,36.588,34.629,36.034,293806.0
75,601198,2015-06-18,35.905,35.945,33.798,34.115,294199.0
76,601198,2015-06-19,33.254,34.807,32.304,32.423,295515.0
77,601198,2015-06-23,33.026,33.64,30.474,33.62,312790.0
78,601198,2015-06-24,33.936,35.302,33.274,34.956,399929.0
79,601198,2015-06-25,34.906,35.193,31.977,32.66,408705.0
80,601198,2015-06-26,31.463,33.442,29.395,29.395,431733.0
81,601198,2015-06-29,30.553,30.671,26.457,27.129,488237.0
82,601198,2015-06-30,27.149,29.682,25.18,29.593,512561.0
83,601198,2015-07-01,29.286,30.127,26.714,26.862,409950.0
84,601198,2015-07-02,27.703,28.495,24.982,26.189,458801.0
85,601198,2015-07-03,25.329,26.842,23.568,23.805,424905.0
86,601198,2015-07-06,26.189,26.189,23.597,25.062,550514.0
87,601198,2015-07-07,23.746,24.725,22.558,22.558,415754.0
88,601198,2015-07-08,20.303,20.303,20.303,20.303,32242.0
89,601198,2015-07-09,18.274,22.331,18.274,22.331,916805.0
90,601198,2015-07-10,22.044,24.567,21.49,24.567,908404.0
91,601198,2015-07-13,24.24,26.664,23.924,25.883,922490.0
92,601198,2015-07-14,24.765,25.804,23.825,24.28,708431.0
93,601198,2015-07-15,23.746,24.488,21.856,21.866,533167.0
94,601198,2015-07-16,21.074,22.905,20.461,21.925,389326.0
95,601198,2015-07-17,22.103,23.637,22.074,23.241,396920.0
96,601198,2015-07-20,23.35,23.924,22.667,22.875,395878.0
97,601198,2015-07-21,22.548,24.24,22.321,23.795,568935.0
98,601198,2015-07-22,23.548,24.042,22.954,23.508,374515.0
99,601198,2015-07-23,23.647,25.546,23.647,25.21,727471.0
100,601198,2015-07-24,25.319,25.329,23.973,24.092,658483.0
