,Unnamed: 0,code,date,open,high,low,close,volume,amplitude,percent,MA3,EMA5,EMA10,EMA14,EMA20,EMA30,EMA22,EMA250,EMA888,DIFF,DEA,abspercent,EMA15PER,EMA5LOW,EMA10LOW,EMA15LOW,EMA20LOW,low9,high9,quick_k,quick_d,slow_d,lowopendiff,lowdiffmacd,lowclosediff,lowdiffmacd2,maxclosediff,absclosediff,fmrsi,fzrsi,rsi5,highlowdiff,highlowdiffema5,bollstd,jd,ejd,newdiverse10
0,0,2716,2014-01-28,7.737,9.287,7.737,9.287,36995.0,,,,9.287,9.287,9.287,9.287,9.287,9.287,9.287,9.287,0.0,,,,7.737,7.737,7.737,7.737,,,0.0,,,18.2095864662,18.21,1.55,1.55,0.0,,0.0,,,1.55,1.55,,,,0.0
1,1,2716,2014-01-29,9.781,9.795,8.357,8.429,300434.0,-0.858,-0.0924,,8.772,8.815,8.827,8.837,8.844,8.839,8.856,8.858,-0.024,,-9.24,-9.24,8.109,8.078,8.068,8.062,,,0.0,,,15.843984134,16.895,0.072,0.758,0.0,0.858,0.0,0.858,0.0,1.438,1.483,,-257772.372,-257772.372,-0.0438
2,2,2716,2014-01-30,8.069,8.078,7.584,7.723,150173.0,-0.706,-0.0838,8.48,8.275,8.376,8.405,8.428,8.445,8.432,8.475,8.478,-0.056,,-8.38,-8.781,7.86,7.879,7.885,7.887,,,0.0,0.0,,6.3082620355,12.556,0.139,0.522,0.0,0.706,0.0,0.767,0.0,0.494,1.014,,-106022.138,-156605.549333,-0.078
3,3,2716,2014-02-07,7.647,7.845,7.62,7.804,71168.0,0.081,0.0105,7.985,8.079,8.188,8.221,8.248,8.268,8.253,8.306,8.309,-0.065,,1.05,-5.058,7.76,7.794,7.805,7.81,,,0.0,0.0,,2.90979631426,9.289,0.184,0.418,0.081,0.081,0.034,0.442,7.69,0.225,0.687,,5764.608,-63822.6022857,-0.0469
4,4,2716,2014-02-10,7.854,8.555,7.854,8.447,140677.0,0.643,0.0824,7.991,8.221,8.262,8.28,8.296,8.309,8.299,8.334,8.337,-0.037,,8.24,-1.041,7.796,7.811,7.817,7.82,,,0.0,0.0,0.0,8.54409165702,9.067,0.593,0.464,0.643,0.643,0.268,0.525,51.05,0.701,0.692,,90455.311,18458.9514667,0.0224
5,5,2716,2014-02-11,8.447,9.255,8.447,9.08,233157.0,0.633,0.0749,8.444,8.535,8.475,8.465,8.461,8.46,8.461,8.461,8.462,0.014,,7.49,1.148,8.034,7.976,7.96,7.953,,,0.0,0.0,0.0,9.12891198735,9.084,0.633,0.503,0.633,0.633,0.401,0.567,70.72,0.808,0.734,,147588.381,85106.3989677,0.0714
6,6,2716,2014-02-12,9.085,9.943,8.856,9.534,241325.0,0.454,0.05,9.02,8.888,8.73,8.691,8.664,8.646,8.659,8.618,8.616,0.071,-0.014,5.0,2.022,8.325,8.188,8.144,8.123,,,0.0,0.0,0.0,11.5644449173,9.712,0.678,0.54,0.454,0.454,0.42,0.526,79.85,1.087,0.859,,109561.55,97528.0629841,0.0921
7,7,2716,2014-02-13,9.372,9.431,8.91,9.053,127962.0,-0.481,-0.0505,9.222,8.946,8.803,8.761,8.731,8.709,8.725,8.674,8.671,0.078,-0.003,-5.05,0.566,8.528,8.352,8.29,8.259,,,0.0,0.0,0.0,5.68126056376,8.743,0.143,0.462,0.0,0.481,0.274,0.51,53.73,0.521,0.742,,-61549.722,17362.88,0.0284
8,8,2716,2014-02-14,9.26,9.961,9.255,9.961,247778.0,0.908,0.1003,9.516,9.293,9.055,8.982,8.929,8.888,8.917,8.822,8.815,0.138,0.02,10.03,2.368,8.777,8.549,8.463,8.419,7.723,9.961,100.0,33.33,11.11,7.34804329725,8.421,0.706,0.507,0.908,0.908,0.491,0.648,75.77,0.706,0.73,,224982.424,121579.749145,0.1001
9,9,2716,2014-02-17,10.109,10.958,10.1,10.958,192137.0,0.997,0.1001,9.991,9.858,9.455,9.328,9.234,9.163,9.214,9.043,9.032,0.241,0.063,10.01,3.734,9.226,8.875,8.74,8.672,7.723,10.958,100.0,66.67,33.33,8.14892202488,8.36,0.858,0.569,0.997,0.997,0.663,0.767,86.44,0.858,0.773,,191560.589,156638.643476,0.159
10,10,2716,2014-02-18,11.232,12.055,11.012,11.942,249785.0,0.984,0.0898,10.954,10.561,9.963,9.768,9.621,9.507,9.59,9.317,9.299,0.373,0.125,8.98,4.624,9.828,9.311,9.109,9.006,7.723,11.942,100.0,100.0,66.67,9.04322191876,8.509,0.93,0.629,0.984,0.984,0.771,0.841,91.68,1.043,0.864,,245788.44,201257.114463,0.1986
11,11,2716,2014-02-19,11.592,12.001,10.94,11.852,190924.0,-0.09,-0.0075,11.584,10.994,10.34,10.107,9.925,9.782,9.886,9.538,9.515,0.454,0.196,-0.75,3.751,10.202,9.637,9.396,9.27,7.804,11.942,97.83,99.28,88.65,9.24981474216,8.668,0.912,0.675,0.0,0.09,0.512,0.588,87.07,1.061,0.93,,-17183.16,91983.6210337,0.1462
12,12,2716,2014-02-20,11.574,12.796,11.237,11.776,189408.0,-0.076,-0.0064,11.857,11.256,10.622,10.37,10.167,10.004,10.123,9.718,9.691,0.499,0.265,-0.64,3.064,10.549,9.951,9.675,9.527,8.447,11.942,95.25,97.69,98.99,12.9738276536,9.58,0.539,0.654,0.0,0.076,0.34,0.416,81.73,1.559,1.141,,-14395.008,38781.3176733,0.1086
13,13,2716,2014-02-21,11.592,12.311,11.223,11.583,146574.0,-0.193,-0.0164,11.737,11.366,10.808,10.557,10.346,10.172,10.299,9.859,9.828,0.509,0.327,-1.64,2.35,10.774,10.197,9.904,9.741,9.053,11.942,87.57,93.55,96.84,9.24619699159,9.51,0.36,0.609,0.0,0.193,0.227,0.341,66.57,1.088,1.123,1.536,-28288.782,5242.17370284,0.0717
14,14,2716,2014-02-24,11.322,11.785,11.264,11.421,93068.0,-0.162,-0.014,11.593,11.384,10.925,10.688,10.478,10.299,10.43,9.969,9.936,0.495,0.387,-1.4,1.796,10.938,10.401,10.1,9.928,9.053,11.942,81.97,88.26,93.17,4.52080350558,8.476,0.157,0.54,0.0,0.162,0.151,0.281,53.74,0.521,0.922,1.584,-15077.016,-4918.04127889,0.0454
15,15,2716,2014-02-25,11.772,11.906,10.572,10.841,145313.0,-0.58,-0.0508,11.282,11.203,10.909,10.71,10.521,10.353,10.477,10.027,9.994,0.432,0.429,-5.08,0.802,10.816,10.433,10.167,10.005,9.053,11.942,61.89,77.14,86.32,11.8693833971,9.174,0.269,0.5,0.0,0.58,0.101,0.381,26.51,1.334,1.06,1.534,-84281.54,-44601.0016673,-0.0062
16,16,2716,2014-02-26,10.505,11.83,10.015,11.727,148137.0,0.886,0.0817,11.33,11.378,11.063,10.859,10.661,10.483,10.615,10.133,10.097,0.448,0.459,8.17,1.847,10.549,10.355,10.146,10.006,9.961,11.942,89.15,77.67,81.02,16.6170748455,10.697,1.712,0.677,0.886,0.886,0.363,0.55,66.0,1.815,1.312,1.418,131249.382,43325.5318188,0.06
17,17,2716,2014-02-27,11.232,11.897,11.008,11.075,129719.0,-0.652,-0.0556,11.214,11.277,11.065,10.89,10.709,10.538,10.664,10.189,10.153,0.401,0.463,-5.56,0.814,10.702,10.477,10.265,10.12,10.841,11.942,21.25,57.43,70.75,7.76249727134,10.099,0.067,0.589,0.0,0.652,0.242,0.584,41.44,0.889,1.171,1.206,-84576.788,-20626.116003,0.0009
18,18,2716,2014-02-28,10.783,12.185,10.648,12.185,209675.0,1.11,0.1002,11.662,11.58,11.273,11.075,10.874,10.686,10.825,10.302,10.262,0.448,0.462,10.02,2.079,10.684,10.509,10.317,10.179,10.841,12.185,100.0,70.13,68.41,13.4629702623,10.782,1.537,0.724,1.11,1.11,0.531,0.759,69.96,1.537,1.293,1.086,232739.25,106057.050256,0.0809
19,19,2716,2014-03-03,12.58,13.402,12.185,13.402,249656.0,1.217,0.0999,12.221,12.187,11.668,11.404,11.152,10.924,11.093,10.469,10.422,0.575,0.473,9.99,3.153,11.184,10.819,10.568,10.4,10.841,13.402,100.0,73.75,67.1,9.51264313909,10.525,1.217,0.794,1.217,1.217,0.76,0.912,83.33,1.217,1.268,1.134,303831.352,204944.389741,0.1486
20,20,2716,2014-03-04,13.668,14.467,12.589,12.845,253360.0,-0.557,-0.0416,12.811,12.407,11.885,11.606,11.336,11.088,11.272,10.591,10.54,0.613,0.487,-4.16,2.171,11.653,11.146,10.836,10.638,10.841,13.402,78.25,92.75,78.88,13.8823181549,11.203,0.256,0.719,0.0,0.557,0.507,0.794,63.85,1.878,1.471,1.096,-141121.52,31911.2698532,0.0808
21,21,2716,2014-03-05,12.396,13.236,11.96,13.128,191932.0,0.283,0.022,13.125,12.647,12.114,11.818,11.528,11.259,11.458,10.717,10.661,0.656,0.51,2.2,2.175,11.755,11.296,10.985,10.779,10.841,13.402,89.3,89.18,85.23,10.12859184,10.986,1.168,0.781,0.283,0.283,0.432,0.623,69.34,1.276,1.406,0.933,54316.756,43114.0182685,0.0837
22,22,2716,2014-03-06,12.715,14.148,12.616,13.681,214128.0,0.553,0.0421,13.218,12.992,12.401,12.076,11.756,11.459,11.679,10.857,10.795,0.722,0.552,4.21,2.443,12.042,11.538,11.199,10.974,10.841,13.681,100.0,89.18,90.37,11.4482140188,11.079,1.065,0.821,0.553,0.553,0.472,0.6,78.67,1.532,1.448,0.909,118412.784,80763.4101106,0.1032
23,23,2716,2014-03-07,13.299,13.47,12.32,12.58,157655.0,-1.101,-0.0805,13.13,12.854,12.434,12.146,11.842,11.549,11.767,10.936,10.872,0.667,0.583,-8.05,1.068,12.135,11.681,11.345,11.115,10.841,13.681,61.23,83.51,87.29,8.91818534316,10.645,0.26,0.743,0.0,1.101,0.315,0.767,41.07,1.15,1.349,0.864,-173578.155,-46407.3876047,0.0117
24,24,2716,2014-03-10,12.041,12.288,11.457,11.502,108139.0,-1.078,-0.0857,12.588,12.404,12.264,12.057,11.807,11.545,11.741,10.961,10.898,0.523,0.601,-8.57,-0.188,11.909,11.64,11.359,11.15,11.075,13.681,16.39,59.21,77.3,6.99936828806,9.913,0.045,0.648,0.0,1.078,0.21,0.871,24.11,0.831,1.176,0.88,-116573.842,-81490.6168935,-0.0621
