,Unnamed: 0,code,date,open,high,low,close,volume,amplitude,percent,MA3,EMA5,EMA10,EMA14,EMA20,EMA30,EMA22,EMA250,EMA888,DIFF,DEA,abspercent,EMA15PER,EMA5LOW,EMA10LOW,EMA15LOW,EMA20LOW,low9,high9,quick_k,quick_d,slow_d,lowopendiff,lowdiffmacd,lowclosediff,lowdiffmacd2,maxclosediff,absclosediff,fmrsi,fzrsi,rsi5,highlowdiff,highlowdiffema5,bollstd,jd,ejd,newdiverse10
0,0,2095,2006-12-15,15.526,17.783,12.095,14.317,88436.48,,,,14.317,14.317,14.317,14.317,14.317,14.317,14.317,14.317,0.0,,,,12.095,12.095,12.095,12.095,,,0.0,,,38.0748376732,38.075,2.222,2.222,0.0,,0.0,,,5.688,5.688,,,,0.0
1,1,2095,2006-12-18,13.907,14.454,12.945,13.679,34592.68,-0.638,-0.0446,,13.934,13.966,13.975,13.982,13.987,13.984,13.997,13.998,-0.018,,-4.46,-4.46,12.605,12.563,12.548,12.541,,,0.0,,,11.0150005475,23.042,0.734,1.425,0.0,0.638,0.0,0.638,0.0,1.509,3.181,,-22070.12984,-22070.12984,-0.0205
2,2,2095,2006-12-19,13.565,15.047,13.355,15.047,23186.47,1.368,0.1,14.348,14.461,14.401,14.385,14.373,14.364,14.371,14.35,14.348,0.03,,10.0,3.252,12.96,12.881,12.854,12.84,,,0.0,0.0,,11.9146538976,18.481,1.692,1.527,1.368,1.368,0.648,1.076,60.22,1.692,2.475,,31719.09096,13789.3506933,0.0449
3,3,2095,2006-12-20,15.503,16.367,15.316,15.916,30800.7,0.869,0.0578,14.881,15.066,14.9,14.853,14.819,14.792,14.811,14.746,14.741,0.089,,5.78,4.209,13.939,13.683,13.598,13.555,,,0.0,0.0,,6.63447274564,14.468,0.6,1.243,0.869,0.869,0.74,0.978,75.66,1.051,1.884,,26765.8083,21204.4693257,0.0682
4,4,2095,2006-12-21,15.909,15.909,14.324,14.34,26015.81,-1.576,-0.099,15.101,14.787,14.739,14.719,14.703,14.689,14.699,14.663,14.661,0.04,,-9.9,-0.053,14.087,13.867,13.784,13.741,,,0.0,0.0,0.0,10.4852313697,13.283,0.016,0.923,0.0,1.576,0.456,1.226,37.19,1.585,1.769,,-41000.91656,-11971.73648,-0.0271
5,5,2095,2006-12-22,13.905,14.133,13.171,13.722,18470.38,-0.618,-0.0431,14.659,14.398,14.475,14.489,14.496,14.5,14.497,14.503,14.503,-0.022,,-4.31,-1.145,13.752,13.686,13.645,13.621,,,0.0,0.0,0.0,7.04658658072,11.593,0.551,0.837,0.0,0.618,0.289,0.993,29.1,0.962,1.474,,-11414.69484,-11684.2311174,-0.052
6,6,2095,2006-12-25,13.451,14.543,13.276,14.317,16996.58,0.595,0.0434,14.126,14.369,14.437,14.452,14.462,14.468,14.464,14.476,14.477,-0.027,0.013,4.34,0.099,13.584,13.587,13.569,13.555,,,0.0,0.0,0.0,9.10888241849,10.964,1.041,0.88,0.595,0.595,0.397,0.847,46.87,1.267,1.401,,10112.9651,-612.639387937,-0.0083
7,7,2095,2006-12-26,14.089,14.313,13.342,13.426,12729.07,-0.891,-0.0622,13.822,14.042,14.207,14.252,14.283,14.306,14.289,14.341,14.344,-0.082,0.001,-6.22,-1.202,13.5,13.532,13.526,13.519,,,0.0,0.0,0.0,7.02223829326,10.017,0.084,0.724,0.0,0.891,0.26,0.863,30.13,0.971,1.252,,-11341.60137,-6019.36038677,-0.055
8,8,2095,2006-12-27,13.196,13.652,12.767,13.086,10974.04,-0.34,-0.0253,13.61,13.715,13.963,14.037,14.091,14.131,14.102,14.197,14.203,-0.139,-0.016,-2.53,-1.455,13.249,13.365,13.39,13.398,13.086,15.916,0.0,0.0,0.0,6.69972368371,9.251,0.319,0.65,0.0,0.34,0.171,0.682,25.07,0.885,1.126,,-3731.1736,-4870.78035263,-0.0628
9,9,2095,2006-12-28,12.902,13.223,12.541,12.562,12136.2,-0.524,-0.04,13.025,13.324,13.669,13.779,13.861,13.923,13.878,14.028,14.037,-0.209,-0.05,-4.0,-1.91,13.009,13.192,13.246,13.269,12.562,15.916,0.0,0.0,0.0,5.29420897376,8.364,0.021,0.54,0.0,0.524,0.113,0.628,17.99,0.682,0.976,,-6359.3688,-5616.53112078,-0.081
